dataset,n,d,n_classes,method,k_selected,selected_features,trustworthiness,knn_overlap,cluster_ari,wass_persist,importance_time_sec
wdbc,569,30,2,pai,27,0|1|2|3|4|5|6|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29,0.9997459845717379,0.9282952548330405,0.9647562983318809,15.03300414507551,44.740448042000004
wdbc,569,30,2,pai,28,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29,0.9998291746244937,0.9467486818980668,0.9787692249942878,9.194759760476904,44.740448042000004
wdbc,569,30,2,pai,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9999187150629562,0.9771528998242531,0.9858306724396363,2.4308579898468046,44.740448042000004
wdbc,569,30,2,pai,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,1.0,1.0,1.0,0.0,44.740448042000004
wdbc,569,30,2,nrs,1,28,0.5882854434871239,0.0421792618629174,0.17541179403092716,283.2003478201968,0.062293750000002035
wdbc,569,30,2,nrs,2,0|28,0.7710301754452811,0.11704745166959578,0.6289898599570487,313.65651831759953,0.062293750000002035
wdbc,569,30,2,nrs,3,0|21|28,0.8254377400247348,0.18488576449912128,0.5031334698301547,336.7521151922342,0.062293750000002035
wdbc,569,30,2,nrs,4,0|7|21|28,0.8961842119885757,0.24446397188049213,0.7413137147356887,321.2540538068147,0.062293750000002035
wdbc,569,30,2,nrs,5,0|7|8|21|28,0.8992285868962966,0.2553602811950791,0.7591940244476613,311.0280168229097,0.062293750000002035
wdbc,569,30,2,nrs,6,0|7|8|21|27|28,0.9130778255644302,0.2799648506151142,0.7850923084998248,305.9832125624116,0.062293750000002035
wdbc,569,30,2,nrs,7,0|7|8|19|21|27|28,0.9474349998333024,0.34569420035149384,0.7912738333024585,294.81057080908056,0.062293750000002035
wdbc,569,30,2,nrs,8,0|7|8|15|19|21|27|28,0.9511918880172985,0.35975395430579965,0.8763316500749302,279.8091088747,0.062293750000002035
wdbc,569,30,2,nrs,9,0|7|8|15|19|21|23|27|28,0.9576499127615764,0.3869947275922671,0.8826680844207282,269.435471796851,0.062293750000002035
wdbc,569,30,2,nrs,10,0|7|8|15|19|21|22|23|27|28,0.9575933943287881,0.3978910369068541,0.8558365174009955,265.2319804808821,0.062293750000002035
wdbc,569,30,2,nrs,11,0|3|7|8|15|19|21|22|23|27|28,0.9582862214093728,0.39789103690685407,0.7907495297688046,260.23482314127375,0.062293750000002035
wdbc,569,30,2,nrs,12,0|3|7|8|15|19|20|21|22|23|27|28,0.9580242679989776,0.3945518453427065,0.7463530717638166,258.1009199945325,0.062293750000002035
wdbc,569,30,2,nrs,13,0|3|6|7|8|15|19|20|21|22|23|27|28,0.9605914114208511,0.4086115992970123,0.7970693858306588,249.5517020728424,0.062293750000002035
wdbc,569,30,2,nrs,14,0|3|6|7|8|10|15|19|20|21|22|23|27|28,0.9674904704524491,0.4386643233743409,0.7842278853083341,236.94023110582134,0.062293750000002035
wdbc,569,30,2,nrs,15,0|3|6|7|8|10|11|15|19|20|21|22|23|27|28,0.9734630082094611,0.46467486818980663,0.7842278853083341,218.27812502639688,0.062293750000002035
wdbc,569,30,2,nrs,16,0|3|6|7|8|10|11|12|15|19|20|21|22|23|27|28,0.9733236172432023,0.4680140597539543,0.7841096176993609,210.66525148670212,0.062293750000002035
wdbc,569,30,2,nrs,17,0|2|3|6|7|8|10|11|12|15|19|20|21|22|23|27|28,0.9731375509420004,0.46467486818980663,0.7460618241904438,207.9435462657834,0.062293750000002035
wdbc,569,30,2,nrs,18,0|2|3|6|7|8|10|11|12|13|15|19|20|21|22|23|27|28,0.9728263820423793,0.4615114235500879,0.7273200118796467,205.49198082487845,0.062293750000002035
wdbc,569,30,2,nrs,19,0|2|3|6|7|8|10|11|12|13|15|16|19|20|21|22|23|27|28,0.9745368584324391,0.4729349736379614,0.7459121251441532,198.4765651122104,0.062293750000002035
wdbc,569,30,2,nrs,20,0|2|3|5|6|7|8|10|11|12|13|15|16|19|20|21|22|23|27|28,0.9799242081465923,0.5057996485061511,0.7774629514059367,188.89334362002162,0.062293750000002035
wdbc,569,30,2,nrs,21,0|2|3|4|5|6|7|8|10|11|12|13|15|16|19|20|21|22|23|27|28,0.9882873486028357,0.5799648506151143,0.8226291656587278,175.06421030086395,0.062293750000002035
wdbc,569,30,2,nrs,22,0|1|2|3|4|5|6|7|8|10|11|12|13|15|16|19|20|21|22|23|27|28,0.988954456621309,0.6038664323374341,0.8030907314705101,152.8414268027302,0.062293750000002035
wdbc,569,30,2,nrs,23,0|1|2|3|4|5|6|7|8|10|11|12|13|15|16|17|19|20|21|22|23|27|28,0.9896263274290622,0.6156414762741651,0.8488942255470491,139.23612795374277,0.062293750000002035
wdbc,569,30,2,nrs,24,0|1|2|3|4|5|6|7|8|10|11|12|13|15|16|17|19|20|21|22|23|24|27|28,0.9935908732256625,0.6773286467486819,0.8755308700475247,113.29320825110186,0.062293750000002035
wdbc,569,30,2,nrs,25,0|1|2|3|4|5|6|7|8|10|11|12|13|15|16|17|19|20|21|22|23|24|25|27|28,0.9949974836596638,0.7073813708260105,0.8957930488590284,99.73168390334932,0.062293750000002035
wdbc,569,30,2,nrs,26,0|1|2|3|4|5|6|7|8|10|11|12|13|15|16|17|19|20|21|22|23|24|25|26|27|28,0.9952600721086297,0.7210896309314587,0.909407664043731,88.18002569450796,0.062293750000002035
wdbc,569,30,2,nrs,27,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28,0.9971769360341524,0.7688927943760984,0.909407664043731,62.77058725141151,0.062293750000002035
wdbc,569,30,2,nrs,28,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28,0.9981304464479911,0.820738137082601,0.9162045621170462,40.193375893892856,0.062293750000002035
wdbc,569,30,2,nrs,29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29,0.9986105356074064,0.8687170474516697,0.9577140072520045,20.79984595779199,0.062293750000002035
wdbc,569,30,2,nrs,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,1.0,1.0,1.0,0.0,0.062293750000002035
wdbc,569,30,2,relieff,1,20,0.695797791018332,0.07258347978910369,0.5354229726935429,283.89807593492344,0.21451904099999552
wdbc,569,30,2,relieff,2,20|27,0.8164005061257408,0.13919156414762746,0.7411891801392063,313.0379387037268,0.21451904099999552
wdbc,569,30,2,relieff,3,20|22|27,0.8188092074242359,0.13374340949033392,0.7157608474666883,322.2635010286022,0.21451904099999552
wdbc,569,30,2,relieff,4,20|21|22|27,0.8617749645569097,0.1977152899824253,0.7169343783208422,338.6893666078124,0.21451904099999552
wdbc,569,30,2,relieff,5,0|20|21|22|27,0.8663520050549071,0.2075571177504394,0.6856377053558096,331.1790137808248,0.21451904099999552
wdbc,569,30,2,relieff,6,0|2|20|21|22|27,0.8665298158546905,0.2070298769771529,0.6382477713916757,328.3506386813338,0.21451904099999552
wdbc,569,30,2,relieff,7,0|2|7|20|21|22|27,0.8880242838749418,0.23022847100175747,0.6970539154880582,315.0286325416468,0.21451904099999552
wdbc,569,30,2,relieff,8,0|2|7|20|21|22|23|27,0.8887329869197931,0.2314586994727592,0.6610581912170022,309.6165277527185,0.21451904099999552
wdbc,569,30,2,relieff,9,0|2|3|7|20|21|22|23|27,0.8886717056977248,0.22829525483304045,0.6371235576008714,305.20437249799363,0.21451904099999552
wdbc,569,30,2,relieff,10,0|2|3|6|7|20|21|22|23|27,0.9109621945662925,0.25711775043936735,0.6845142698154645,289.9887426287652,0.21451904099999552
wdbc,569,30,2,relieff,11,0|1|2|3|6|7|20|21|22|23|27,0.9120830376434989,0.26537785588752194,0.67865994398408,287.4379423556293,0.21451904099999552
wdbc,569,30,2,relieff,12,0|1|2|3|6|7|20|21|22|23|26|27,0.9158415134239216,0.2741652021089631,0.7399456810018493,274.318811275163,0.21451904099999552
wdbc,569,30,2,relieff,13,0|1|2|3|6|7|20|21|22|23|24|26|27,0.9368295381840754,0.3260105448154657,0.7715959749626744,265.42191453236927,0.21451904099999552
wdbc,569,30,2,relieff,14,0|1|2|3|6|7|10|20|21|22|23|24|26|27,0.9491578594754899,0.3652021089630932,0.7651238057809004,254.46504986947406,0.21451904099999552
wdbc,569,30,2,relieff,15,0|1|2|3|6|7|10|20|21|22|23|24|25|26|27,0.9553764746786308,0.39806678383128297,0.8034172071113611,242.63527095248364,0.21451904099999552
wdbc,569,30,2,relieff,16,0|1|2|3|6|7|10|13|20|21|22|23|24|25|26|27,0.9558289396602226,0.40087873462214413,0.790524395433825,238.41111675383237,0.21451904099999552
wdbc,569,30,2,relieff,17,0|1|2|3|6|7|9|10|13|20|21|22|23|24|25|26|27,0.9634405119680957,0.4446397188049209,0.790524395433825,229.15449320199627,0.21451904099999552
wdbc,569,30,2,relieff,18,0|1|2|3|6|7|9|10|12|13|20|21|22|23|24|25|26|27,0.9642206568521455,0.45008787346221435,0.7778388000020084,221.4469652201525,0.21451904099999552
wdbc,569,30,2,relieff,19,0|1|2|3|5|6|7|9|10|12|13|20|21|22|23|24|25|26|27,0.9666969897584154,0.4636203866432337,0.8032016478613644,217.4246710960909,0.21451904099999552
wdbc,569,30,2,relieff,20,0|1|2|3|4|5|6|7|9|10|12|13|20|21|22|23|24|25|26|27,0.9698245547188923,0.4775043936731107,0.8160953330014818,207.1471837246358,0.21451904099999552
wdbc,569,30,2,relieff,21,0|1|2|3|4|5|6|7|9|10|12|13|20|21|22|23|24|25|26|27|28,0.9815286330953527,0.551493848857645,0.8161970261889072,183.28109918968272,0.21451904099999552
wdbc,569,30,2,relieff,22,0|1|2|3|4|5|6|7|9|10|11|12|13|20|21|22|23|24|25|26|27|28,0.9874129004910436,0.5945518453427066,0.8161970261889072,157.4202414614489,0.21451904099999552
wdbc,569,30,2,relieff,23,0|1|2|3|4|5|6|7|9|10|11|12|13|18|20|21|22|23|24|25|26|27|28,0.9907687618176709,0.6493848857644992,0.8358483343639467,135.90888624874577,0.21451904099999552
wdbc,569,30,2,relieff,24,0|1|2|3|4|5|6|7|9|10|11|12|13|17|18|20|21|22|23|24|25|26|27|28,0.9931488863804865,0.6834797891036907,0.8490550738654236,112.37488192075742,0.21451904099999552
wdbc,569,30,2,relieff,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|17|18|20|21|22|23|24|25|26|27|28,0.9949469980932967,0.7223198594024605,0.8490550738654236,92.76062194352421,0.21451904099999552
wdbc,569,30,2,relieff,26,0|1|2|3|4|5|6|7|9|10|11|12|13|14|17|18|20|21|22|23|24|25|26|27|28|29,0.9960262461441252,0.7571177504393672,0.8688891105698531,69.47437868090915,0.21451904099999552
wdbc,569,30,2,relieff,27,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29,0.9972448851612125,0.7964850615114236,0.8890177242447456,52.93478347971356,0.21451904099999552
wdbc,569,30,2,relieff,28,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29,0.9974636559488032,0.8115992970123023,0.909407664043731,40.07308773739092,0.21451904099999552
wdbc,569,30,2,relieff,29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29,0.9995465824605522,0.9342706502636202,0.9230692088960183,13.88689995661172,0.21451904099999552
wdbc,569,30,2,relieff,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,1.0,1.0,1.0,0.0,0.21451904099999552
wdbc,569,30,2,mutual_info,1,22,0.7104236818583769,0.07891036906854129,0.5914851277395691,283.9846139135966,0.026149000000003753
wdbc,569,30,2,mutual_info,2,22|23,0.7636456294264173,0.0954305799648506,0.5179290371526883,293.1535580436932,0.026149000000003753
wdbc,569,30,2,mutual_info,3,20|22|23,0.7640437986102181,0.09279437609841827,0.5244546181027402,297.86482825703905,0.026149000000003753
wdbc,569,30,2,mutual_info,4,20|22|23|27,0.8192302379965803,0.1383128295254833,0.6606337215727919,324.49488852261294,0.026149000000003753
wdbc,569,30,2,mutual_info,5,7|20|22|23|27,0.8461012600752839,0.15940246045694198,0.6968721770140051,328.4194842402593,0.026149000000003753
wdbc,569,30,2,mutual_info,6,2|7|20|22|23|27,0.8489929082067622,0.1655536028119508,0.6666218381040727,326.89092897951446,0.026149000000003753
wdbc,569,30,2,mutual_info,7,2|6|7|20|22|23|27,0.8715885331085297,0.187170474516696,0.733703449294766,313.2490174406382,0.026149000000003753
wdbc,569,30,2,mutual_info,8,0|2|6|7|20|22|23|27,0.8724344044846424,0.1866432337434095,0.7028046546065254,307.6386524763879,0.026149000000003753
wdbc,569,30,2,mutual_info,9,0|2|3|6|7|20|22|23|27,0.8729891106761096,0.18664323374340952,0.648719233391821,302.0880444248658,0.026149000000003753
wdbc,569,30,2,mutual_info,10,0|2|3|6|7|13|20|22|23|27,0.8870593427668313,0.21072056239015818,0.6484901424021478,290.2779135369098,0.026149000000003753
wdbc,569,30,2,mutual_info,11,0|2|3|6|7|13|20|22|23|26|27,0.8889939877723323,0.22284710017574694,0.7087652215858038,274.24570617035454,0.026149000000003753
wdbc,569,30,2,mutual_info,12,0|2|3|6|7|12|13|20|22|23|26|27,0.8945038999306221,0.22688927943760984,0.6661938624560522,268.62640117839703,0.026149000000003753
wdbc,569,30,2,mutual_info,13,0|2|3|6|7|10|12|13|20|22|23|26|27,0.8947264809496367,0.224780316344464,0.6482572073596503,264.13083540220543,0.026149000000003753
wdbc,569,30,2,mutual_info,14,0|2|3|6|7|10|12|13|20|22|23|25|26|27,0.9027540035212889,0.2474516695957821,0.7211143389320803,257.1050932215155,0.026149000000003753
wdbc,569,30,2,mutual_info,15,0|2|3|5|6|7|10|12|13|20|22|23|25|26|27,0.9095438359187341,0.26959578207381374,0.7644367682186581,251.64181490509753,0.026149000000003753
wdbc,569,30,2,mutual_info,16,0|2|3|5|6|7|10|12|13|17|20|22|23|25|26|27,0.9172693976500398,0.29086115992970124,0.7965021160253482,242.67688431740237,0.026149000000003753
wdbc,569,30,2,mutual_info,17,0|2|3|5|6|7|10|12|13|17|20|21|22|23|25|26|27,0.9532678291047703,0.38506151142355005,0.8094742270376891,235.28930505014654,0.026149000000003753
wdbc,569,30,2,mutual_info,18,0|2|3|5|6|7|10|12|13|16|17|20|21|22|23|25|26|27,0.9565643143250413,0.39912126537785586,0.8159916835465802,230.38072840217512,0.026149000000003753
wdbc,569,30,2,mutual_info,19,0|2|3|5|6|7|10|12|13|16|17|20|21|22|23|24|25|26|27,0.9713210231106412,0.4620386643233743,0.8422715767992549,220.1062497487149,0.026149000000003753
wdbc,569,30,2,mutual_info,20,0|1|2|3|5|6|7|10|12|13|16|17|20|21|22|23|24|25|26|27,0.971238468096456,0.47082601054481543,0.8356700302320555,206.6282570255688,0.026149000000003753
wdbc,569,30,2,mutual_info,21,0|1|2|3|5|6|7|10|12|13|16|17|20|21|22|23|24|25|26|27|28,0.9834105698994893,0.541652021089631,0.8690246388014649,183.07005129378044,0.026149000000003753
wdbc,569,30,2,mutual_info,22,0|1|2|3|4|5|6|7|10|12|13|16|17|20|21|22|23|24|25|26|27|28,0.9856782926352989,0.5724077328646748,0.8690246388014649,167.92297016314248,0.026149000000003753
wdbc,569,30,2,mutual_info,23,0|1|2|3|4|5|6|7|10|12|13|15|16|17|20|21|22|23|24|25|26|27|28,0.9877275621028032,0.5936731107205624,0.9025896839690976,152.5533606275774,0.026149000000003753
wdbc,569,30,2,mutual_info,24,0|1|2|3|4|5|6|7|8|10|12|13|15|16|17|20|21|22|23|24|25|26|27|28,0.9899089195930038,0.6362038664323374,0.8958463874105429,129.20165082070304,0.026149000000003753
wdbc,569,30,2,mutual_info,25,0|1|2|3|4|5|6|7|8|10|12|13|15|16|17|20|21|22|23|24|25|26|27|28|29,0.9919277072091166,0.6859402460456943,0.9231077983843683,109.61253952583809,0.026149000000003753
wdbc,569,30,2,mutual_info,26,0|1|2|3|4|5|6|7|8|10|12|13|15|16|17|19|20|21|22|23|24|25|26|27|28|29,0.9931479338226306,0.7012302284710018,0.9299900230120204,97.39222275129252,0.026149000000003753
wdbc,569,30,2,mutual_info,27,0|1|2|3|4|5|6|7|8|10|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9961827831517917,0.7585237258347979,0.936862708350801,80.60631155819891,0.026149000000003753
wdbc,569,30,2,mutual_info,28,0|1|2|3|4|5|6|7|8|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9979535882060636,0.8126537785588753,0.936862708350801,47.285726230201604,0.026149000000003753
wdbc,569,30,2,mutual_info,29,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.998321275538473,0.8481546572934974,0.9647075314733741,30.03611071352214,0.026149000000003753
wdbc,569,30,2,mutual_info,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,1.0,1.0,1.0,0.0,0.026149000000003753
wdbc,569,30,2,variance,1,15,0.6292266976565489,0.0460456942003515,0.23323086842135204,282.94693711252603,3.0999999999892225e-05
wdbc,569,30,2,variance,2,15|17,0.6914509520021972,0.06836555360281196,0.2704186897327452,307.3993346254877,3.0999999999892225e-05
wdbc,569,30,2,variance,3,3|15|17,0.8335246387027432,0.15782073813708258,0.5568395386356169,326.33094441982865,3.0999999999892225e-05
wdbc,569,30,2,variance,4,1|3|15|17,0.8759042552347023,0.21933216168717048,0.573115441060576,316.4537214192084,3.0999999999892225e-05
wdbc,569,30,2,variance,5,1|3|7|15|17,0.915744035003326,0.262390158172232,0.7352440429728178,299.95633784408517,3.0999999999892225e-05
wdbc,569,30,2,variance,6,1|3|4|7|15|17,0.9353733947415631,0.3056239015817223,0.7917437241191495,291.5055137078611,3.0999999999892225e-05
wdbc,569,30,2,variance,7,1|3|4|7|15|17|19,0.9363611972382173,0.3181019332161687,0.7061476728892077,283.514814742235,3.0999999999892225e-05
wdbc,569,30,2,variance,8,1|3|4|7|8|15|17|19,0.9494115573844666,0.3507908611599297,0.6758959867437899,274.70353008835565,3.0999999999892225e-05
wdbc,569,30,2,variance,9,1|3|4|7|8|15|17|19|24,0.958000454052578,0.37926186291739894,0.6937754873058625,262.8676618939208,3.0999999999892225e-05
wdbc,569,30,2,variance,10,1|3|4|7|8|15|17|19|24|25,0.9715547173046423,0.4339191564147627,0.6820982840024465,249.52281677848097,3.0999999999892225e-05
wdbc,569,30,2,variance,11,1|3|4|7|8|13|15|17|19|24|25,0.9772465680134247,0.4620386643233743,0.7850923084998248,235.51151543091336,3.0999999999892225e-05
wdbc,569,30,2,variance,12,1|3|4|7|8|13|15|17|19|22|24|25,0.9805970315122015,0.49701230228471005,0.9028263056938803,230.714911055297,3.0999999999892225e-05
wdbc,569,30,2,variance,13,1|3|4|7|8|12|13|15|17|19|22|24|25,0.9821462081053148,0.5087873462214412,0.9232887089223705,220.42908751143543,3.0999999999892225e-05
wdbc,569,30,2,variance,14,1|2|3|4|7|8|12|13|15|17|19|22|24|25,0.9828037905452283,0.5251318101933216,0.9094976000989929,215.017463049663,3.0999999999892225e-05
wdbc,569,30,2,variance,15,1|2|3|4|7|8|11|12|13|15|17|19|22|24|25,0.9887931568243626,0.5806678383128295,0.9094976000989929,194.71770985684964,3.0999999999892225e-05
wdbc,569,30,2,variance,16,1|2|3|4|7|8|11|12|13|15|16|17|19|22|24|25,0.9896355354883367,0.5940246045694201,0.9301218270805355,185.15533883278465,3.0999999999892225e-05
wdbc,569,30,2,variance,17,1|2|3|4|7|8|11|12|13|15|16|17|19|20|22|24|25,0.9899829015864852,0.5977152899824253,0.9094531063411884,181.06743320581788,3.0999999999892225e-05
wdbc,569,30,2,variance,18,1|2|3|4|7|8|11|12|13|15|16|17|19|20|22|24|25|26,0.9907462179484127,0.6191564147627416,0.9577538301974167,171.93914220611876,3.0999999999892225e-05
wdbc,569,30,2,variance,19,1|2|3|4|6|7|8|11|12|13|15|16|17|19|20|22|24|25|26,0.9904868046923,0.6173989455184534,0.9507420529592471,166.67235274449706,3.0999999999892225e-05
wdbc,569,30,2,variance,20,1|2|3|4|6|7|8|11|12|13|15|16|17|19|20|22|23|24|25|26,0.9904560053216233,0.6184534270650264,0.9231077983843683,161.42430703886498,3.0999999999892225e-05
wdbc,569,30,2,variance,21,1|2|3|4|6|7|8|9|11|12|13|15|16|17|19|20|22|23|24|25|26,0.9917213196736536,0.6495606326889279,0.9507420529592471,147.96254832177843,3.0999999999892225e-05
wdbc,569,30,2,variance,22,1|2|3|4|6|7|8|9|11|12|13|15|16|17|18|19|20|22|23|24|25|26,0.996262480492409,0.719859402460457,0.9507420529592471,120.41378711679783,3.0999999999892225e-05
wdbc,569,30,2,variance,23,1|2|3|4|6|7|8|9|11|12|13|15|16|17|18|19|20|22|23|24|25|26|28,0.997552561348695,0.7634446397188048,0.9717358366625701,99.34805967421161,3.0999999999892225e-05
wdbc,569,30,2,variance,24,1|2|3|4|5|6|7|8|9|11|12|13|15|16|17|18|19|20|22|23|24|25|26|28,0.9974607982752353,0.7669595782073814,0.971722662434715,91.13500135397477,3.0999999999892225e-05
wdbc,569,30,2,variance,25,1|2|3|4|5|6|7|8|9|11|12|13|15|16|17|18|19|20|22|23|24|25|26|28|29,0.9976678208492689,0.782249560632689,0.971722662434715,77.78803854499188,3.0999999999892225e-05
wdbc,569,30,2,variance,26,1|2|3|4|5|6|7|8|9|11|12|13|15|16|17|18|19|20|22|23|24|25|26|27|28|29,0.9979100880639737,0.7889279437609842,0.9577341388072863,70.4296705752848,3.0999999999892225e-05
wdbc,569,30,2,variance,27,1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29,0.9989118614091823,0.8469244288224955,0.9647241537125123,43.25588264057846,3.0999999999892225e-05
wdbc,569,30,2,variance,28,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29,0.998950281242707,0.8599297012302286,0.971722662434715,28.75205935933219,3.0999999999892225e-05
wdbc,569,30,2,variance,29,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9998488608201841,0.9486818980667837,0.9858178932634312,9.49165920216134,3.0999999999892225e-05
wdbc,569,30,2,variance,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,1.0,1.0,1.0,0.0,3.0999999999892225e-05
ionosphere,351,34,2,pai,1,17,0.582092467338369,0.09116809116809117,0.03658080379038306,144.83330182531782,29.548181457999995
ionosphere,351,34,2,pai,2,11|17,0.6946845504222554,0.21225071225071226,0.12759989691166193,146.01932237049158,29.548181457999995
ionosphere,351,34,2,pai,3,11|17|29,0.737994488814161,0.24358974358974358,0.12782359208644214,122.21651722892078,29.548181457999995
ionosphere,351,34,2,pai,4,11|17|29|33,0.7741967807541578,0.26695156695156697,0.10443107017830067,91.10072970804556,29.548181457999995
ionosphere,351,34,2,pai,5,11|17|29|31|33,0.7935275410685246,0.27635327635327633,0.007196630858232318,64.55338635887972,29.548181457999995
ionosphere,351,34,2,pai,6,3|11|17|29|31|33,0.8034816428259051,0.2849002849002849,0.009148888937462638,58.278457273740514,29.548181457999995
ionosphere,351,34,2,pai,7,3|5|11|17|29|31|33,0.812543255166206,0.29999999999999993,0.018686704054297894,64.64079058437873,29.548181457999995
ionosphere,351,34,2,pai,8,3|5|11|17|29|30|31|33,0.8979759766645012,0.43703703703703695,0.04926919696402839,49.47437242675727,29.548181457999995
ionosphere,351,34,2,pai,9,3|5|6|11|17|29|30|31|33,0.9206287337434879,0.4897435897435898,0.454348888500165,45.711307264747866,29.548181457999995
ionosphere,351,34,2,pai,10,3|5|6|11|17|25|29|30|31|33,0.9260813260813261,0.5017094017094018,0.1453536666754621,42.327299097793045,29.548181457999995
ionosphere,351,34,2,pai,11,3|5|6|11|15|17|25|29|30|31|33,0.9368429991380811,0.5165242165242165,0.3325815152947669,37.701668553858966,29.548181457999995
ionosphere,351,34,2,pai,12,3|5|6|11|15|17|25|29|30|31|32|33,0.9442512557266656,0.5578347578347579,0.3945528517505883,33.67231762918017,29.548181457999995
ionosphere,351,34,2,pai,13,3|5|6|11|15|17|21|25|29|30|31|32|33,0.9502303403942748,0.5800569800569801,0.33905624386371375,28.699044241255443,29.548181457999995
ionosphere,351,34,2,pai,14,3|5|6|11|15|17|19|21|25|29|30|31|32|33,0.957225045749636,0.5886039886039887,0.060163461840309136,27.15056523956209,29.548181457999995
ionosphere,351,34,2,pai,15,3|4|5|6|11|15|17|19|21|25|29|30|31|32|33,0.9651054470726602,0.6213675213675213,0.3663893193618238,23.30101166803778,29.548181457999995
ionosphere,351,34,2,pai,16,3|4|5|6|11|15|17|19|21|22|25|29|30|31|32|33,0.9683280896395651,0.6421652421652423,0.658312044214018,21.67702156593983,29.548181457999995
ionosphere,351,34,2,pai,17,3|4|5|6|11|15|17|19|21|22|24|25|29|30|31|32|33,0.9741373380717643,0.666951566951567,0.6959453463670221,20.78158368954542,29.548181457999995
ionosphere,351,34,2,pai,18,3|4|5|6|11|15|17|19|21|22|23|24|25|29|30|31|32|33,0.9749007519499323,0.6735042735042736,0.6769948421461618,18.823250989651424,29.548181457999995
ionosphere,351,34,2,pai,19,3|4|5|6|10|11|15|17|19|21|22|23|24|25|29|30|31|32|33,0.9795338844519172,0.6931623931623931,0.8151135572847472,18.199982313368718,29.548181457999995
ionosphere,351,34,2,pai,20,3|4|5|6|10|11|15|17|19|21|22|23|24|25|28|29|30|31|32|33,0.9827361466705729,0.7148148148148149,0.7946095268631623,15.539938740374138,29.548181457999995
ionosphere,351,34,2,pai,21,3|4|5|6|10|11|12|15|17|19|21|22|23|24|25|28|29|30|31|32|33,0.9846204797024469,0.7227920227920228,0.8569230311217294,15.455375135644486,29.548181457999995
ionosphere,351,34,2,pai,22,3|4|5|6|7|10|11|12|15|17|19|21|22|23|24|25|28|29|30|31|32|33,0.9855460871854315,0.7364672364672364,0.8569207361283934,14.279908192551005,29.548181457999995
ionosphere,351,34,2,pai,23,3|4|5|6|7|9|10|11|12|15|17|19|21|22|23|24|25|28|29|30|31|32|33,0.9867689080803835,0.7492877492877493,0.8358793786432781,13.067778194882354,29.548181457999995
ionosphere,351,34,2,pai,24,3|4|5|6|7|9|10|11|12|15|16|17|19|21|22|23|24|25|28|29|30|31|32|33,0.9872486954454167,0.7584045584045583,0.8782120785964008,12.864647584524969,29.548181457999995
ionosphere,351,34,2,pai,25,3|4|5|6|7|9|10|11|12|15|16|17|19|20|21|22|23|24|25|28|29|30|31|32|33,0.9887160805193592,0.7735042735042736,0.9325963488979299,11.539276029008459,29.548181457999995
ionosphere,351,34,2,pai,26,3|4|5|6|7|9|10|11|12|14|15|16|17|19|20|21|22|23|24|25|28|29|30|31|32|33,0.9885751164439689,0.7760683760683762,0.9548044249765143,10.865312328983375,29.548181457999995
ionosphere,351,34,2,pai,27,3|4|5|6|7|9|10|11|12|14|15|16|17|19|20|21|22|23|24|25|26|28|29|30|31|32|33,0.9919081525638903,0.8105413105413105,0.943668736167418,9.892289168090603,29.548181457999995
